"score","message","prob"
"negative","me during finals week: syrup in coffee! why didnt i think of that?!",0.5110712148414124
"neutral","u hots burgers are the bomb 💣",0.5831417624521072
"neutral","need a midnight smoking buddy :) any tokers?",0.5739064856711915
"negative","scrolling down geneseo crushes and accidentally liking a post about someone you dont know 🙀",0.5443390964863357
"neutral","2 finals down :) netflix time",0.4816455696202531
"neutral","jskye yaks about herself for attention 😂",0.5831417624521072
"neutral","happy hump day🐪",0.7275334608030593
"neutral","does anyone know how aagesons finals are for physical geography?",0.5114247311827956
"negative","i wish i didnt live 7 hours from my bf in real life 😔 i want to keep up the relationship but its not gonna work out the way it is now",0.7113074204946996
"negative","i accidentally got drunk and ate all my steak last night :(",0.4925465838509317
"positive","sometimes im about to give up then i see something beautiful that reminds me why i even tried in the first place.",0.6104265402843603
"neutral","that little asian kid in zbxi is so cute",0.5506512301013023
"neutral","smile...tomorrow is friday :)",0.690562613430127
"neutral","youre all forgetting that all these fire drills are the first sign of spring 🌸",0.9904823883510941
"negative","upvote if you are hoping for big curves on the final to save your grades",0.5443390964863357
"positive","why do women love boiling hot showers? because it reminds them of hell where theyre from",0.5366403607666291
"neutral","what if hot chocolate wants to be called beautiful chocolate",0.5292072322670375
"neutral","only 2 more nights till making out with strangers at the stizz 💁",0.9891374988394763
"negative","my workout: 10 mins followin videos fuck it 5 min cardio 10 mins makin my belly talk 😅",0.5865384615384616
"neutral","fuck is u sayin bitch my hood love me",0.5506512301013023
"negative","spent this morning dreaming about taking this final and then woke up to be 30 mins late to the final i was dreaming about 😩😩😩",0.9805721351627708
"negative","shoutout to that pledge wearing a skirt and flats 😂 you cold or nah?",0.5282909930715937
"neutral","guys its technically not even finals week yet",0.5571010248901903
"neutral","i need a girl to lay with :(",0.5571010248901903
"positive","boyfriend is playing video games while i chill out and i licked his elbow twice - he didnt notice. im quite proud of myself",0.6300630063006301
"negative","twas the week before finals and all through the town not a fuck could be given not a fuck could be found",0.631981981981982
"neutral","pls love me :(",0.5653789004457652
"negative","i could care less if i fail my test tomorrow because the bills just got mother fucking shady mccoy!!!",0.5989199803632793
"neutral","yo cute single guys? kik please.",0.6268533772652388
"neutral","i love phigs fuck the haters",0.6268533772652388
"negative","if you are sad about being alone in valentines day remember you are alone every other day of the year",0.6105815061963775
"neutral","if the vs angels had finals theyd look like us too",0.49128469980632666
"neutral","🎶 its beginning to look a lot like fuck this 🎶",0.9989334645992287
"positive","hoping that cute guy in my class will at least notice me before the semester ends... notice me!",0.5641569459172854
"negative","how many math majors are wearing their math sweatshirts to finals hoping that itll help them pass? the limit does not exist",0.631981981981982
"negative","i have never had an orgasm during sex. no guy has ever given me an orgasm ive only ever gotten off masturbating. ive been having sex for four years. i am so frustrated 😔 am i alone??",0.7393939393939394
"negative","you know its finals week when people dont have any snapchat stories",0.4925465838509317
"neutral","love moldy apples from cas <3",0.6268533772652388
"neutral","need some bud.. took a housemates last tokes semi high now and now i need more 🙍",0.9915309446254071
"negative","shout out to everyone that took intro to theater as a bullshit class but didnt do any of the reading and that bullshit class is now going to drop your gpa because youre an idiot. 🙏 #whydididothis",0.7393939393939394
"positive","i have such a love hate relationship with geneseo. i want to be here but then again i cant wait to get out.",0.6204986149584488
"positive","i just want to be a reason behind that beautiful smile but some asshole hurt her before i got my chance to be someone supportive for her. as a man im sick of other boys that treat women like shit.",0.7363694676074407
"neutral","theres this beautiful gay boy i want sooo bad",0.5506512301013023
"negative","im 21 and i still sleep with a stuffed animal because its all i have to cuddle at night 👎",0.6105815061963775
"neutral","i love bad bitches thats my fuckin problem",0.5739064856711915
"negative","i was sad because i thought i finished my bagel but then i looked down and realized id only eaten half",0.6215840666975452
"neutral","i love clio",0.7275334608030593
"negative","no virtual form of connection or number of friends here can fill the gap in my life when youre not here :(",0.631981981981982
"neutral","where is the logic final tomorrow?",0.6117363344051446
"neutral","shoutout to the beautiful men wearing suits for their presentations",0.5292072322670375
"neutral","and the tree was happy. 🍎",0.9785084496693608
"neutral","getting a hard on just thinking about this final",0.5332866152768045
"negative","i like my finals like i like my dad. left when i was 3 and never returned.",0.5733681462140993
